_date_,xgap_cbo,rff,pcom,pigdp
1992-10-01,-1.555887928,3.0625806451612912,270.5935,2.8039573060365092
1993-01-01,-1.993571905,3.09704918032787,268.3543333333334,2.3761759666999888
1993-04-01,-2.0387367580000004,3.02140625,259.0455,2.349649218998806
1993-07-01,-2.190259604,3.0935937500000012,255.0975,2.0066098041656488
1993-10-01,-1.488420833,2.99125,259.21216666666668,2.3428124862935112
1994-01-01,-1.167181695,3.25,273.97983333333336,2.04030183860695
1994-04-01,-0.468790191,3.95140625,286.60483333333332,1.9075841009733808
1994-07-01,-0.537270681,4.5159374999999976,305.82866666666672,2.1238015808478388
1994-10-01,-0.057878303,5.1803278688524592,329.10483333333332,2.221553510112528
1995-01-01,-0.361131419,5.837580645161292,344.1005,2.275494091405506
1995-04-01,-0.728304773,6.0214062499999984,351.76116666666668,1.9512966010484688
1995-07-01,-0.551497468,5.8115873015873024,340.44183333333336,1.786824416124944
1995-10-01,-0.556830334,5.7520967741935504,335.29816666666664,1.885715653627074
1996-01-01,-0.50373797,5.3983870967741936,329.457,1.841424876932152
1996-04-01,0.417032337,5.2803124999999992,337.158,1.627120887730271
1996-07-01,0.529132558,5.3373437499999976,340.61699999999996,1.9368224128132988
1996-10-01,0.73476031,5.319516129032256,332.8025,1.688518118087146
1997-01-01,0.50419432900000008,5.288688524590164,341.33250000000004,1.791716321618253
1997-04-01,1.251642054,5.5556249999999992,336.30749999999996,1.985920285771314
1997-07-01,1.546127783,5.5676562499999992,337.46750000000004,1.187988359005487
1997-10-01,1.414179489,5.5451612903225784,323.81966666666664,1.431272498588854
1998-01-01,1.405680672,5.519836065573772,300.12149999999996,0.401445236425602
1998-04-01,1.289130949,5.5117187500000008,301.93833333333332,1.036158779574592
1998-07-01,1.490706534,5.5569230769230768,289.17933333333332,1.546375295222546
1998-10-01,2.026311235,4.8806451612903224,270.07933333333328,1.074940750292797
1999-01-01,1.872484774,4.7662295081967208,259.33766666666668,1.083388944968888
1999-04-01,1.605318837,4.75703125,257.54916666666668,1.802912292171044
1999-07-01,1.828860244,5.1225,264.90066666666668,1.53650437626105
1999-10-01,2.36491483,5.3050793650793632,267.95566666666668,2.0954189723905608
2000-01-01,1.614905843,5.7319047619047608,262.77366666666664,2.6566698651169668
2000-04-01,2.380882628,6.2854687500000008,261.83566666666668,2.3964263751871328
2000-07-01,1.469302488,6.5114285714285696,256.61200000000004,2.4973265200060268
2000-10-01,1.126410174,6.4996774193548408,255.38983333333332,2.1656260601773168
2001-01-01,-0.083579386,5.6117741935483872,249.81116666666672,2.72856803227306
2001-04-01,-0.278818247,4.33078125,244.79016666666668,2.6562745241317736
2001-07-01,-1.434734574,3.4879365079365088,237.21216666666668,1.2089065248083838
2001-10-01,-1.871429892,2.153387096774194,220.35983333333336,1.290833399075808
2002-01-01,-1.719521108,1.740806451612903,224.02516666666668,1.052077055623002
2002-04-01,-1.75918836,1.7565625,234.99116666666668,1.580914009880274
2002-07-01,-1.983683468,1.748125,242.15516666666668,1.791585736535239
2002-10-01,-2.470943517,1.455483870967742,244.01783333333332,2.3202838847129928
2003-01-01,-2.561230323,1.255245901639345,258.53333333333336,2.14480537477435
2003-04-01,-2.303472517,1.253749999999999,258.954,1.37833952658859
2003-07-01,-1.287480842,1.015,265.59983333333332,2.2815479153972968
2003-10-01,-0.759218152,0.99951612903225792,296.616,2.314982756353956
2004-01-01,-0.822992781,1.003225806451613,313.09933333333332,2.8647827556813608
2004-04-01,-0.68808774399999992,1.01328125,313.11116666666664,3.2302616068928808
2004-07-01,-0.393424795,1.439375,310.96566666666668,2.5191675951433008
2004-10-01,-0.031667720000000004,1.957142857142858,319.76766666666668,3.0792760336517228
2005-01-01,0.43520861,2.480483870967742,325.7445,3.0607180479485412
2005-04-01,0.311652374,2.94265625,333.61933333333332,2.904389735575208
2005-07-01,0.492879357,3.4623437499999992,326.50050000000004,3.7683820378692448
2005-10-01,0.465396962,3.9766666666666672,338.66933333333332,3.1715699228573868
2006-01-01,1.247228148,4.4672580645161288,368.80200000000008,2.790731451441886
2006-04-01,0.959589576,4.90375,394.65183333333336,3.525644658957816
2006-07-01,0.591227646,5.2493650793650776,403.70966666666664,2.9223744093968664
2006-10-01,0.965095207,5.2456451612903232,425.95583333333336,1.512181939444801
2007-01-01,0.775674814,5.2619354838709688,440.25433333333328,3.9845220682320088
2007-04-01,0.89282212,5.2489062499999992,470.30016666666664,2.541671339203688
2007-07-01,0.969941818,5.09031746031746,481.43583333333328,1.699381495566499
2007-10-01,1.098711288,4.4964516129032248,483.94633333333328,1.9083873709874412
2008-01-01,0.171718263,3.168870967741936,494.42866666666672,1.729945739126393
2008-04-01,0.289306132,2.0903125,509.74666666666664,1.457979070375259
2008-07-01,-0.692256277,1.9575,474.637,3.1038732421873048
2008-10-01,-3.283974884,0.53403225806451608,358.09700000000004,0.678456899729696
2009-01-01,-4.761433497,0.187049180327869,337.283,0.112964354848799
2009-04-01,-5.286039951,0.17859375,378.10466666666664,-0.533472054841866
2009-07-01,-5.286953296,0.15461538461538498,431.71483333333328,0.25326188576464396
2009-10-01,-4.590340242,0.118709677419355,456.99633333333336,1.462161472869994
